"goods_nomenclature_sid";"goods_nomenclature_item_id";"producline_suffix";"validity_start_date";"leaf";"number_indents"
79500;"0204503990";"80";"2004-01-01 00:00:00";"1";5
28031;"0204505100";"10";"1972-01-01 00:00:00";"0";2
28032;"0204505100";"80";"1972-01-01 00:00:00";"1";3
28033;"0204505300";"80";"1972-01-01 00:00:00";"1";3
28034;"0204505500";"80";"1972-01-01 00:00:00";"1";3
28035;"0204505900";"80";"1972-01-01 00:00:00";"1";3
28036;"0204507100";"10";"1972-01-01 00:00:00";"0";3
28037;"0204507100";"80";"1972-01-01 00:00:00";"1";4
28038;"0204507900";"80";"1972-01-01 00:00:00";"0";4
79504;"0204507910";"80";"2004-01-01 00:00:00";"1";5
79501;"0204507990";"80";"2004-01-01 00:00:00";"1";5
28039;"0205000000";"80";"1972-01-01 00:00:00";"0";0
77134;"0205002000";"80";"2004-01-01 00:00:00";"1";1
77135;"0205008000";"80";"2004-01-01 00:00:00";"1";1
28044;"0206000000";"80";"1972-01-01 00:00:00";"0";0
28045;"0206100000";"80";"1972-01-01 00:00:00";"0";1
28046;"0206101000";"80";"1972-01-01 00:00:00";"1";2
89175;"0206109500";"10";"2008-01-01 00:00:00";"0";2
28049;"0206109500";"80";"1972-01-01 00:00:00";"0";3
104259;"0206109511";"10";"2017-09-21 00:00:00";"0";4
104261;"0206109511";"80";"2017-09-21 00:00:00";"1";5
104263;"0206109515";"80";"2017-09-21 00:00:00";"1";5
104256;"0206109591";"10";"2017-09-21 00:00:00";"0";4
104257;"0206109591";"80";"2017-09-21 00:00:00";"1";5
104258;"0206109599";"80";"2017-09-21 00:00:00";"1";5
89174;"0206109800";"80";"2008-01-01 00:00:00";"1";3
28053;"0206210000";"10";"1972-01-01 00:00:00";"0";1
28054;"0206210000";"80";"1972-01-01 00:00:00";"1";2
28055;"0206220000";"80";"1972-01-01 00:00:00";"1";2
28058;"0206290000";"80";"1972-01-01 00:00:00";"0";2
28059;"0206291000";"80";"1972-01-01 00:00:00";"1";3
28060;"0206299100";"10";"1972-01-01 00:00:00";"0";3
28061;"0206299100";"80";"1972-01-01 00:00:00";"0";4
104264;"0206299111";"10";"2017-09-21 00:00:00";"0";5
104265;"0206299111";"20";"2017-09-21 00:00:00";"0";6
104266;"0206299111";"80";"2017-09-21 00:00:00";"1";7
104267;"0206299115";"80";"2017-09-21 00:00:00";"1";7
104268;"0206299121";"10";"2017-09-21 00:00:00";"0";6
104270;"0206299121";"80";"2017-09-21 00:00:00";"1";7
104269;"0206299129";"80";"2017-09-21 00:00:00";"1";7
104469;"0206299133";"10";"2017-09-21 00:00:00";"0";5
104468;"0206299133";"20";"2017-09-21 00:00:00";"0";6
104467;"0206299133";"30";"2017-09-21 00:00:00";"0";7
104466;"0206299133";"40";"2017-09-21 00:00:00";"0";8
104283;"0206299133";"80";"2017-09-21 00:00:00";"1";9
104470;"0206299135";"80";"2017-09-21 00:00:00";"1";9
104295;"0206299137";"10";"2017-09-21 00:00:00";"0";8
104298;"0206299137";"80";"2017-09-21 00:00:00";"1";9
104284;"0206299138";"80";"2017-09-21 00:00:00";"1";9
104465;"0206299141";"10";"2017-09-21 00:00:00";"0";8
104463;"0206299141";"80";"2017-09-21 00:00:00";"1";9
104464;"0206299142";"80";"2017-09-21 00:00:00";"1";9
104380;"0206299144";"10";"2017-09-21 00:00:00";"0";7
104354;"0206299144";"80";"2017-09-21 00:00:00";"1";8
104381;"0206299145";"80";"2017-09-21 00:00:00";"1";8
104305;"0206299151";"10";"2017-09-21 00:00:00";"0";6
104306;"0206299151";"20";"2017-09-21 00:00:00";"0";7
104307;"0206299151";"30";"2017-09-21 00:00:00";"0";8
104308;"0206299151";"80";"2017-09-21 00:00:00";"1";9
104309;"0206299159";"80";"2017-09-21 00:00:00";"1";9
104310;"0206299161";"10";"2017-09-21 00:00:00";"0";8
104311;"0206299161";"80";"2017-09-21 00:00:00";"1";9
104312;"0206299169";"80";"2017-09-21 00:00:00";"1";9
104462;"0206299171";"10";"2017-09-21 00:00:00";"0";8
104460;"0206299171";"80";"2017-09-21 00:00:00";"1";9
104461;"0206299179";"80";"2017-09-21 00:00:00";"1";9
104317;"0206299191";"10";"2017-09-21 00:00:00";"0";7
104318;"0206299191";"80";"2017-09-21 00:00:00";"1";8
28077;"0206299199";"80";"1989-01-01 00:00:00";"1";8
28078;"0206299900";"80";"1972-01-01 00:00:00";"1";4
28079;"0206300000";"80";"1972-01-01 00:00:00";"0";1
77136;"0206300010";"80";"2004-01-01 00:00:00";"1";2
77137;"0206300090";"80";"2004-01-01 00:00:00";"1";2
28086;"0206410000";"10";"1972-01-01 00:00:00";"0";1
28087;"0206410000";"80";"1972-01-01 00:00:00";"0";2
77138;"0206410010";"80";"2004-01-01 00:00:00";"1";3
77139;"0206410090";"80";"2004-01-01 00:00:00";"1";3
28092;"0206490000";"80";"1972-01-01 00:00:00";"1";2
28097;"0206800000";"80";"1972-01-01 00:00:00";"0";1
28098;"0206801000";"80";"1972-01-01 00:00:00";"1";2
28099;"0206809100";"10";"1972-01-01 00:00:00";"0";2
28100;"0206809100";"80";"1972-01-01 00:00:00";"1";3
28101;"0206809900";"80";"1972-01-01 00:00:00";"1";3
28102;"0206900000";"80";"1972-01-01 00:00:00";"0";1
28103;"0206901000";"80";"1972-01-01 00:00:00";"1";2
28104;"0206909100";"10";"1972-01-01 00:00:00";"0";2
28105;"0206909100";"80";"1972-01-01 00:00:00";"1";3
28106;"0206909900";"80";"1972-01-01 00:00:00";"1";3
28107;"0207000000";"80";"1972-01-01 00:00:00";"0";0
59206;"0207110000";"10";"1996-01-01 00:00:00";"0";1
59207;"0207110000";"80";"1996-01-01 00:00:00";"0";2
59208;"0207111000";"80";"1996-01-01 00:00:00";"1";3
59209;"0207113000";"80";"1996-01-01 00:00:00";"1";3
59210;"0207119000";"80";"1996-01-01 00:00:00";"1";3
59211;"0207120000";"80";"1996-01-01 00:00:00";"0";2
59212;"0207121000";"80";"1996-01-01 00:00:00";"1";3
59213;"0207129000";"80";"1996-01-01 00:00:00";"1";3
59214;"0207130000";"80";"1996-01-01 00:00:00";"0";2
59215;"0207131000";"10";"1996-01-01 00:00:00";"0";3
59216;"0207131000";"80";"1996-01-01 00:00:00";"1";4
59217;"0207132000";"10";"1996-01-01 00:00:00";"0";4
59218;"0207132000";"80";"1996-01-01 00:00:00";"1";5
59219;"0207133000";"80";"1996-01-01 00:00:00";"1";5
59220;"0207134000";"80";"1996-01-01 00:00:00";"1";5
59221;"0207135000";"80";"1996-01-01 00:00:00";"1";5
59222;"0207136000";"80";"1996-01-01 00:00:00";"1";5
59223;"0207137000";"80";"1996-01-01 00:00:00";"1";5
59224;"0207139100";"10";"1996-01-01 00:00:00";"0";3
59225;"0207139100";"80";"1996-01-01 00:00:00";"1";4
59226;"0207139900";"80";"1996-01-01 00:00:00";"1";4
59227;"0207140000";"80";"1996-01-01 00:00:00";"0";2
59228;"0207141000";"10";"1996-01-01 00:00:00";"0";3
59229;"0207141000";"80";"1996-01-01 00:00:00";"1";4
59230;"0207142000";"10";"1996-01-01 00:00:00";"0";4
59231;"0207142000";"80";"1996-01-01 00:00:00";"1";5
59232;"0207143000";"80";"1996-01-01 00:00:00";"1";5
59233;"0207144000";"80";"1996-01-01 00:00:00";"1";5
59234;"0207145000";"80";"1996-01-01 00:00:00";"1";5
59235;"0207146000";"80";"1996-01-01 00:00:00";"1";5
59236;"0207147000";"80";"1996-01-01 00:00:00";"1";5
59237;"0207149100";"10";"1996-01-01 00:00:00";"0";3
59238;"0207149100";"80";"1996-01-01 00:00:00";"1";4
59239;"0207149900";"80";"1996-01-01 00:00:00";"1";4
59240;"0207240000";"10";"1996-01-01 00:00:00";"0";1
59241;"0207240000";"80";"1996-01-01 00:00:00";"0";2
59242;"0207241000";"80";"1996-01-01 00:00:00";"1";3
59243;"0207249000";"80";"1996-01-01 00:00:00";"1";3
59244;"0207250000";"80";"1996-01-01 00:00:00";"0";2
59245;"0207251000";"80";"1996-01-01 00:00:00";"1";3
59246;"0207259000";"80";"1996-01-01 00:00:00";"1";3
59247;"0207260000";"80";"1996-01-01 00:00:00";"0";2
59248;"0207261000";"10";"1996-01-01 00:00:00";"0";3
59249;"0207261000";"80";"1996-01-01 00:00:00";"1";4
59250;"0207262000";"10";"1996-01-01 00:00:00";"0";4
59251;"0207262000";"80";"1996-01-01 00:00:00";"1";5
59252;"0207263000";"80";"1996-01-01 00:00:00";"1";5
59253;"0207264000";"80";"1996-01-01 00:00:00";"1";5
59254;"0207265000";"80";"1996-01-01 00:00:00";"1";5
59255;"0207266000";"10";"1996-01-01 00:00:00";"0";5
59256;"0207266000";"80";"1996-01-01 00:00:00";"1";6
59257;"0207267000";"80";"1996-01-01 00:00:00";"1";6
59258;"0207268000";"80";"1996-01-01 00:00:00";"1";5
59259;"0207269100";"10";"1996-01-01 00:00:00";"0";3
59260;"0207269100";"80";"1996-01-01 00:00:00";"1";4
59261;"0207269900";"80";"1996-01-01 00:00:00";"1";4
59262;"0207270000";"80";"1996-01-01 00:00:00";"0";2
59263;"0207271000";"10";"1996-01-01 00:00:00";"0";3
59264;"0207271000";"80";"1996-01-01 00:00:00";"1";4
59265;"0207272000";"10";"1996-01-01 00:00:00";"0";4
59266;"0207272000";"80";"1996-01-01 00:00:00";"1";5
59267;"0207273000";"80";"1996-01-01 00:00:00";"1";5
59268;"0207274000";"80";"1996-01-01 00:00:00";"1";5
59269;"0207275000";"80";"1996-01-01 00:00:00";"1";5
59270;"0207276000";"10";"1996-01-01 00:00:00";"0";5
59271;"0207276000";"80";"1996-01-01 00:00:00";"1";6
59272;"0207277000";"80";"1996-01-01 00:00:00";"1";6
59273;"0207278000";"80";"1996-01-01 00:00:00";"1";5
59274;"0207279100";"10";"1996-01-01 00:00:00";"0";3
59275;"0207279100";"80";"1996-01-01 00:00:00";"1";4
59276;"0207279900";"80";"1996-01-01 00:00:00";"1";4
94197;"0207410000";"10";"2012-01-01 00:00:00";"0";1
94198;"0207410000";"80";"2012-01-01 00:00:00";"0";2
94199;"0207412000";"80";"2012-01-01 00:00:00";"1";3
94200;"0207413000";"80";"2012-01-01 00:00:00";"1";3
94201;"0207418000";"80";"2012-01-01 00:00:00";"1";3
94202;"0207420000";"80";"2012-01-01 00:00:00";"0";2
94203;"0207423000";"80";"2012-01-01 00:00:00";"1";3
94204;"0207428000";"80";"2012-01-01 00:00:00";"1";3
94205;"0207430000";"80";"2012-01-01 00:00:00";"1";2
94206;"0207440000";"80";"2012-01-01 00:00:00";"0";2
94207;"0207441000";"10";"2012-01-01 00:00:00";"0";3
94208;"0207441000";"80";"2012-01-01 00:00:00";"1";4
94209;"0207442100";"10";"2012-01-01 00:00:00";"0";4
94210;"0207442100";"80";"2012-01-01 00:00:00";"1";5
94211;"0207443100";"80";"2012-01-01 00:00:00";"1";5
94212;"0207444100";"80";"2012-01-01 00:00:00";"1";5
94214;"0207445100";"80";"2012-01-01 00:00:00";"1";5
94215;"0207446100";"80";"2012-01-01 00:00:00";"1";5
94216;"0207447100";"80";"2012-01-01 00:00:00";"1";5
94217;"0207448100";"80";"2012-01-01 00:00:00";"1";5
94218;"0207449100";"10";"2012-01-01 00:00:00";"0";3
94219;"0207449100";"80";"2012-01-01 00:00:00";"1";4
94220;"0207449900";"80";"2012-01-01 00:00:00";"1";4
94221;"0207450000";"80";"2012-01-01 00:00:00";"0";2
94222;"0207451000";"10";"2012-01-01 00:00:00";"0";3
94223;"0207451000";"80";"2012-01-01 00:00:00";"1";4
94224;"0207452100";"10";"2012-01-01 00:00:00";"0";4
94225;"0207452100";"80";"2012-01-01 00:00:00";"1";5
94226;"0207453100";"80";"2012-01-01 00:00:00";"1";5
94227;"0207454100";"80";"2012-01-01 00:00:00";"1";5
94228;"0207455100";"80";"2012-01-01 00:00:00";"1";5
94229;"0207456100";"80";"2012-01-01 00:00:00";"1";5
94231;"0207457100";"80";"2012-01-01 00:00:00";"1";5
94230;"0207458100";"80";"2012-01-01 00:00:00";"1";5
94232;"0207459300";"10";"2012-01-01 00:00:00";"0";3
94233;"0207459300";"20";"2012-01-01 00:00:00";"0";4
94234;"0207459300";"80";"2012-01-01 00:00:00";"1";5
94235;"0207459500";"80";"2012-01-01 00:00:00";"1";5
94236;"0207459900";"80";"2012-01-01 00:00:00";"1";4
94237;"0207510000";"10";"2012-01-01 00:00:00";"0";1
94238;"0207510000";"80";"2012-01-01 00:00:00";"0";2
94239;"0207511000";"80";"2012-01-01 00:00:00";"1";3
94240;"0207519000";"80";"2012-01-01 00:00:00";"1";3
94241;"0207520000";"80";"2012-01-01 00:00:00";"0";2
94242;"0207521000";"80";"2012-01-01 00:00:00";"1";3
94243;"0207529000";"80";"2012-01-01 00:00:00";"1";3
94244;"0207530000";"80";"2012-01-01 00:00:00";"1";2
94246;"0207540000";"80";"2012-01-01 00:00:00";"0";2
94245;"0207541000";"10";"2012-01-01 00:00:00";"0";3
94247;"0207541000";"80";"2012-01-01 00:00:00";"1";4
94248;"0207542100";"10";"2012-01-01 00:00:00";"0";4
94249;"0207542100";"80";"2012-01-01 00:00:00";"1";5
94250;"0207543100";"80";"2012-01-01 00:00:00";"1";5
94251;"0207544100";"80";"2012-01-01 00:00:00";"1";5
94252;"0207545100";"80";"2012-01-01 00:00:00";"1";5
94253;"0207546100";"80";"2012-01-01 00:00:00";"1";5
94254;"0207547100";"80";"2012-01-01 00:00:00";"1";5
94255;"0207548100";"80";"2012-01-01 00:00:00";"1";5
94256;"0207549100";"10";"2012-01-01 00:00:00";"0";3
94257;"0207549100";"80";"2012-01-01 00:00:00";"1";4
94258;"0207549900";"80";"2012-01-01 00:00:00";"1";4
94259;"0207550000";"80";"2012-01-01 00:00:00";"0";2
94260;"0207551000";"10";"2012-01-01 00:00:00";"0";3
94261;"0207551000";"80";"2012-01-01 00:00:00";"1";4
94262;"0207552100";"10";"2012-01-01 00:00:00";"0";4
94263;"0207552100";"80";"2012-01-01 00:00:00";"1";5
94264;"0207553100";"80";"2012-01-01 00:00:00";"1";5
94265;"0207554100";"80";"2012-01-01 00:00:00";"1";5
94266;"0207555100";"80";"2012-01-01 00:00:00";"1";5
94267;"0207556100";"80";"2012-01-01 00:00:00";"1";5
94268;"0207557100";"80";"2012-01-01 00:00:00";"1";5
94269;"0207558100";"80";"2012-01-01 00:00:00";"1";5
94270;"0207559300";"10";"2012-01-01 00:00:00";"0";3
94271;"0207559300";"20";"2012-01-01 00:00:00";"0";4
94272;"0207559300";"80";"2012-01-01 00:00:00";"1";5
94273;"0207559500";"80";"2012-01-01 00:00:00";"1";5
94274;"0207559900";"80";"2012-01-01 00:00:00";"1";4
94275;"0207600000";"80";"2012-01-01 00:00:00";"0";1
94276;"0207600500";"80";"2012-01-01 00:00:00";"0";2
96177;"0207600510";"80";"2012-01-01 00:00:00";"1";3
96179;"0207600590";"80";"2012-01-01 00:00:00";"1";3
94277;"0207601000";"10";"2012-01-01 00:00:00";"0";2
94278;"0207601000";"20";"2012-01-01 00:00:00";"0";3
94279;"0207601000";"80";"2012-01-01 00:00:00";"1";4
94280;"0207602100";"10";"2012-01-01 00:00:00";"0";4
94281;"0207602100";"80";"2012-01-01 00:00:00";"0";5
98456;"0207602110";"80";"2014-04-23 00:00:00";"1";6
98457;"0207602190";"80";"2014-04-23 00:00:00";"1";6
94282;"0207603100";"80";"2012-01-01 00:00:00";"1";5
94283;"0207604100";"80";"2012-01-01 00:00:00";"1";5
94284;"0207605100";"80";"2012-01-01 00:00:00";"1";5
94285;"0207606100";"80";"2012-01-01 00:00:00";"1";5
94286;"0207608100";"80";"2012-01-01 00:00:00";"1";5
94287;"0207609100";"10";"2012-01-01 00:00:00";"0";3
94288;"0207609100";"80";"2012-01-01 00:00:00";"0";4
97775;"0207609110";"80";"2013-03-01 00:00:00";"1";5
97776;"0207609190";"80";"2013-03-01 00:00:00";"1";5
94289;"0207609900";"80";"2012-01-01 00:00:00";"1";4
28267;"0208000000";"80";"1972-01-01 00:00:00";"0";0
28268;"0208100000";"80";"1972-01-01 00:00:00";"0";1
89176;"0208101000";"80";"2008-01-01 00:00:00";"1";2
28273;"0208109000";"80";"1972-01-01 00:00:00";"1";2
72783;"0208300000";"80";"2002-01-01 00:00:00";"1";1
72784;"0208400000";"80";"2002-01-01 00:00:00";"0";1
72785;"0208401000";"80";"2002-01-01 00:00:00";"1";2
94337;"0208402000";"80";"2012-01-01 00:00:00";"1";2
94338;"0208408000";"80";"2012-01-01 00:00:00";"1";2
72787;"0208500000";"80";"2002-01-01 00:00:00";"1";1
94339;"0208600000";"80";"2012-01-01 00:00:00";"1";1
28275;"0208900000";"80";"1972-01-01 00:00:00";"0";1
28276;"0208901000";"80";"1972-01-01 00:00:00";"1";2
89177;"0208903000";"80";"2008-01-01 00:00:00";"1";2
59347;"0208906000";"80";"1996-01-01 00:00:00";"1";2
85314;"0208907000";"80";"2007-01-01 00:00:00";"1";2
94340;"0208909800";"80";"2012-01-01 00:00:00";"1";2
28289;"0209000000";"80";"1972-01-01 00:00:00";"0";0
94341;"0209100000";"80";"2012-01-01 00:00:00";"0";1
94342;"0209101100";"10";"2012-01-01 00:00:00";"0";2
94343;"0209101100";"80";"2012-01-01 00:00:00";"1";3
94344;"0209101900";"80";"2012-01-01 00:00:00";"1";3
94345;"0209109000";"80";"2012-01-01 00:00:00";"1";2
94346;"0209900000";"80";"2012-01-01 00:00:00";"1";1
28295;"0210000000";"80";"1972-01-01 00:00:00";"0";0
28296;"0210110000";"10";"1972-01-01 00:00:00";"0";1
28297;"0210110000";"80";"1972-01-01 00:00:00";"0";2
28298;"0210111100";"10";"1972-01-01 00:00:00";"0";3
28299;"0210111100";"20";"1972-01-01 00:00:00";"0";4
28300;"0210111100";"80";"1972-01-01 00:00:00";"1";5
28301;"0210111900";"80";"1972-01-01 00:00:00";"1";5
28302;"0210113100";"10";"1972-01-01 00:00:00";"0";4
28303;"0210113100";"80";"1972-01-01 00:00:00";"1";5
28306;"0210113900";"80";"1972-01-01 00:00:00";"1";5
28307;"0210119000";"80";"1972-01-01 00:00:00";"1";3
28308;"0210120000";"80";"1972-01-01 00:00:00";"0";2
28309;"0210121100";"10";"1972-01-01 00:00:00";"0";3
28310;"0210121100";"80";"1972-01-01 00:00:00";"1";4
28311;"0210121900";"80";"1972-01-01 00:00:00";"1";4
28314;"0210129000";"80";"1972-01-01 00:00:00";"1";3
28315;"0210190000";"80";"1972-01-01 00:00:00";"0";2
28316;"0210191000";"10";"1972-01-01 00:00:00";"0";3
28317;"0210191000";"20";"1972-01-01 00:00:00";"0";4
28318;"0210191000";"80";"1972-01-01 00:00:00";"1";5
28319;"0210192000";"80";"1972-01-01 00:00:00";"1";5
28320;"0210193000";"80";"1972-01-01 00:00:00";"1";5
28321;"0210194000";"80";"1972-01-01 00:00:00";"1";5
80824;"0210195000";"80";"2005-01-01 00:00:00";"0";5
89414;"0210195010";"80";"2008-01-01 00:00:00";"1";6
89429;"0210195090";"80";"2008-01-01 00:00:00";"1";6
28325;"0210196000";"10";"1972-01-01 00:00:00";"0";4
28326;"0210196000";"80";"1972-01-01 00:00:00";"1";5
28327;"0210197000";"80";"1972-01-01 00:00:00";"1";5
28328;"0210198100";"10";"1972-01-01 00:00:00";"0";5
28329;"0210198100";"80";"1972-01-01 00:00:00";"0";6
89434;"0210198110";"80";"2008-01-01 00:00:00";"1";7
89444;"0210198120";"80";"2008-01-01 00:00:00";"1";7
89454;"0210198190";"80";"2008-01-01 00:00:00";"1";7
28332;"0210198900";"80";"1972-01-01 00:00:00";"1";6
28333;"0210199000";"80";"1972-01-01 00:00:00";"1";3
28334;"0210200000";"80";"1972-01-01 00:00:00";"0";1
28335;"0210201000";"80";"1972-01-01 00:00:00";"0";2
103728;"0210201010";"80";"2017-09-21 00:00:00";"1";3
103127;"0210201090";"80";"2017-09-21 00:00:00";"1";3
28336;"0210209000";"80";"1972-01-01 00:00:00";"0";2
104471;"0210209011";"10";"2017-09-21 00:00:00";"0";3
104472;"0210209011";"80";"2017-09-21 00:00:00";"1";4
104473;"0210209015";"80";"2017-09-21 00:00:00";"1";4
103128;"0210209091";"10";"2017-09-21 00:00:00";"0";3
103729;"0210209091";"80";"2017-09-21 00:00:00";"1";4
103130;"0210209099";"80";"2017-09-21 00:00:00";"1";4
72793;"0210910000";"10";"2002-01-01 00:00:00";"0";1
72794;"0210910000";"80";"2002-01-01 00:00:00";"1";2
72795;"0210920000";"80";"2002-01-01 00:00:00";"0";2
94347;"0210921000";"80";"2012-01-01 00:00:00";"1";3
94348;"0210929100";"10";"2012-01-01 00:00:00";"0";3
94351;"0210929100";"80";"2012-01-01 00:00:00";"1";4
94350;"0210929200";"80";"2012-01-01 00:00:00";"1";4
94352;"0210929900";"80";"2012-01-01 00:00:00";"1";4
72796;"0210930000";"80";"2002-01-01 00:00:00";"1";2
72797;"0210990000";"80";"2002-01-01 00:00:00";"0";2
72798;"0210991000";"10";"2002-01-01 00:00:00";"0";3
72799;"0210991000";"80";"2002-01-01 00:00:00";"1";4
72800;"0210992100";"10";"2002-01-01 00:00:00";"0";4
72801;"0210992100";"80";"2002-01-01 00:00:00";"1";5
72804;"0210992900";"80";"2002-01-01 00:00:00";"1";5
72807;"0210993100";"80";"2002-01-01 00:00:00";"1";4
72808;"0210993900";"80";"2002-01-01 00:00:00";"0";4
88594;"0210993910";"80";"2007-06-06 00:00:00";"1";5
88595;"0210993990";"80";"2007-06-06 00:00:00";"1";5
72811;"0210994100";"10";"2002-01-01 00:00:00";"0";3
72812;"0210994100";"20";"2002-01-01 00:00:00";"0";4
72813;"0210994100";"80";"2002-01-01 00:00:00";"1";5
72814;"0210994900";"80";"2002-01-01 00:00:00";"1";5
72815;"0210995100";"10";"2002-01-01 00:00:00";"0";4
72816;"0210995100";"80";"2002-01-01 00:00:00";"0";5
103730;"0210995110";"80";"2017-09-21 00:00:00";"1";6
103132;"0210995190";"80";"2017-09-21 00:00:00";"1";6
72817;"0210995900";"80";"2002-01-01 00:00:00";"0";5
103731;"0210995910";"80";"2017-09-21 00:00:00";"1";6
103134;"0210995990";"80";"2017-09-21 00:00:00";"1";6
72821;"0210997100";"10";"2002-01-01 00:00:00";"0";4
72822;"0210997100";"20";"2002-01-01 00:00:00";"0";5
72823;"0210997100";"80";"2002-01-01 00:00:00";"1";6
72824;"0210997900";"80";"2002-01-01 00:00:00";"1";6
94356;"0210998500";"80";"2012-01-01 00:00:00";"0";5
94357;"0210998510";"80";"2012-01-01 00:00:00";"1";6
94358;"0210998590";"80";"2012-01-01 00:00:00";"1";6
72828;"0210999000";"80";"2002-01-01 00:00:00";"0";3
90054;"0210999010";"80";"2008-03-01 00:00:00";"1";4
90080;"0210999090";"80";"2008-03-01 00:00:00";"1";4
28373;"0300000000";"80";"1971-12-31 00:00:00";"0";0
28374;"0301000000";"80";"1972-01-01 00:00:00";"0";0
93788;"0301110000";"10";"2012-01-01 00:00:00";"0";1
93789;"0301110000";"80";"2012-01-01 00:00:00";"1";2
93790;"0301190000";"80";"2012-01-01 00:00:00";"1";2
28378;"0301910000";"10";"1972-01-01 00:00:00";"0";1
28379;"0301910000";"80";"1972-01-01 00:00:00";"0";2
63001;"0301911000";"80";"1996-01-01 00:00:00";"1";3
59352;"0301919000";"80";"1996-01-01 00:00:00";"0";3
98930;"0301919011";"10";"2014-11-07 00:00:00";"0";4
98887;"0301919011";"80";"2014-11-07 00:00:00";"1";5
98900;"0301919019";"80";"2014-11-07 00:00:00";"1";5
60966;"0301919090";"80";"1996-01-01 00:00:00";"1";4
28382;"0301920000";"80";"1972-01-01 00:00:00";"0";2
93791;"0301921000";"80";"2012-01-01 00:00:00";"1";3
93792;"0301923000";"80";"2012-01-01 00:00:00";"1";3
93793;"0301929000";"80";"2012-01-01 00:00:00";"1";3
28385;"0301930000";"80";"1972-01-01 00:00:00";"1";2
85315;"0301940000";"80";"2007-01-01 00:00:00";"0";2
93794;"0301941000";"80";"2012-01-01 00:00:00";"1";3
93795;"0301949000";"80";"2012-01-01 00:00:00";"1";3
85316;"0301950000";"80";"2007-01-01 00:00:00";"1";2
28386;"0301990000";"80";"1972-01-01 00:00:00";"0";2
28387;"0301991100";"10";"1972-01-01 00:00:00";"0";3
28388;"0301991100";"80";"1972-01-01 00:00:00";"0";4
80994;"0301991140";"80";"2005-01-01 00:00:00";"1";5
80996;"0301991180";"80";"2005-01-01 00:00:00";"1";5
100567;"0301991700";"80";"2017-01-01 00:00:00";"1";4
93921;"0301998500";"80";"2012-01-01 00:00:00";"0";3
93922;"0301998510";"80";"2012-01-01 00:00:00";"1";4
93923;"0301998522";"80";"2012-01-01 00:00:00";"1";4
93924;"0301998530";"80";"2012-01-01 00:00:00";"1";4
93925;"0301998540";"80";"2012-01-01 00:00:00";"1";4
93926;"0301998550";"80";"2012-01-01 00:00:00";"1";4
93927;"0301998560";"80";"2012-01-01 00:00:00";"1";4
93928;"0301998570";"80";"2012-01-01 00:00:00";"1";4
93929;"0301998575";"80";"2012-01-01 00:00:00";"1";4
93930;"0301998580";"80";"2012-01-01 00:00:00";"1";4
93931;"0301998590";"80";"2012-01-01 00:00:00";"1";4
28402;"0302000000";"80";"1972-01-01 00:00:00";"0";0
28403;"0302110000";"10";"1972-01-01 00:00:00";"0";1
28404;"0302110000";"80";"1972-01-01 00:00:00";"0";2
63002;"0302111000";"80";"1996-01-01 00:00:00";"1";3
76064;"0302112000";"80";"2003-01-01 00:00:00";"1";3
76065;"0302118000";"80";"2003-01-01 00:00:00";"0";3
98931;"0302118011";"10";"2014-11-07 00:00:00";"0";4
98889;"0302118011";"80";"2014-11-07 00:00:00";"1";5
98901;"0302118019";"80";"2014-11-07 00:00:00";"1";5
76145;"0302118090";"80";"2003-01-01 00:00:00";"1";4
