SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3389148,[478] Export authorization (Dual use),8483102900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389149,[478] Export authorization (Dual use),8483105000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389150,[478] Export authorization (Dual use),8483109500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU575: (Dual use goods) Goods 2B350b from the dual use list."
3389151,[478] Export authorization (Dual use),8483308000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU405: (Dual use goods) Goods 0B001b from the dual use list."
3389152,[478] Export authorization (Dual use),8483402100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389153,[478] Export authorization (Dual use),8483402300,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389154,[478] Export authorization (Dual use),8483402500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389155,[478] Export authorization (Dual use),8483402900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389156,[478] Export authorization (Dual use),8483405100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389157,[478] Export authorization (Dual use),8483405900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389158,[478] Export authorization (Dual use),8484200000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list."
3389159,[478] Export authorization (Dual use),8484900000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU596: (Dual use goods) Goods 8A002c from the dual use list."
3389160,[478] Export authorization (Dual use),8486100000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU196: (Dual use goods) Goods 3B001a from the dual use list. | DU425: (Dual use goods) Goods 3A002d from the dual use list."
3519560,[478] Export authorization (Dual use),8486300000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU162: (Dual use goods) Goods 2B352c from the dual use list. | DU425: (Dual use goods) Goods 3A002d from the dual use list. | DU564: (Dual use goods) Goods 2B122 from the dual use list."
3389163,[478] Export authorization (Dual use),8486400000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU200: (Dual use goods) Goods 3B001f from the dual use list."
3389168,[478] Export authorization (Dual use),8487100000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389169,[478] Export authorization (Dual use),8487904000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389170,[478] Export authorization (Dual use),8487905100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389171,[478] Export authorization (Dual use),8487905700,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389172,[478] Export authorization (Dual use),8487905900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389173,[478] Export authorization (Dual use),8487909000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU596: (Dual use goods) Goods 8A002c from the dual use list."
3389174,[478] Export authorization (Dual use),8501310000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389175,[478] Export authorization (Dual use),8501320000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389176,[478] Export authorization (Dual use),8501330000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389177,[478] Export authorization (Dual use),8501340000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU314: (Dual use goods) Goods 8A002a from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list."
3389178,[478] Export authorization (Dual use),8503009900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU405: (Dual use goods) Goods 0B001b from the dual use list."
3389179,[478] Export authorization (Dual use),8504108000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU190: (Dual use goods) Goods 3A229 from the dual use list."
3389180,[478] Export authorization (Dual use),8504408200,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU187: (Dual use goods) Goods 3A226 from the dual use list. | DU188: (Dual use goods) Goods 3A227 from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list."
3389181,[478] Export authorization (Dual use),8504408400,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU186: (Dual use goods) Goods 3A225 from the dual use list. | DU187: (Dual use goods) Goods 3A226 from the dual use list. | DU188: (Dual use goods) Goods 3A227 from the dual use list. | DU404: (Dual use goods) Goods 0B001a from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU406: (Dual use goods) Goods 0B001e from the dual use list. | DU407: (Dual use goods) Goods 0B001f from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU570: (Dual use goods) Goods 2B226b from the dual use list."
3389182,[478] Export authorization (Dual use),8504408800,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU186: (Dual use goods) Goods 3A225 from the dual use list. | DU187: (Dual use goods) Goods 3A226 from the dual use list. | DU188: (Dual use goods) Goods 3A227 from the dual use list. | DU404: (Dual use goods) Goods 0B001a from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU406: (Dual use goods) Goods 0B001e from the dual use list. | DU407: (Dual use goods) Goods 0B001f from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU570: (Dual use goods) Goods 2B226b from the dual use list."
3389183,[478] Export authorization (Dual use),8504409000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU186: (Dual use goods) Goods 3A225 from the dual use list. | DU187: (Dual use goods) Goods 3A226 from the dual use list. | DU188: (Dual use goods) Goods 3A227 from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU570: (Dual use goods) Goods 2B226b from the dual use list."
3389184,[478] Export authorization (Dual use),8504509500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389185,[478] Export authorization (Dual use),8505110000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU056: (Dual use goods) Goods 1C003 from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list."
3522310,[478] Export authorization (Dual use),8505902100,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU111: (Dual use goods) Goods 2A001c from the dual use list. | DU178: (Dual use goods) Goods 3A001e from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU430: (Dual use goods) Goods 3A201b from the dual use list."
3522312,[478] Export authorization (Dual use),8505902900,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU111: (Dual use goods) Goods 2A001c from the dual use list. | DU178: (Dual use goods) Goods 3A001e from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU430: (Dual use goods) Goods 3A201b from the dual use list."
3389187,[478] Export authorization (Dual use),8505909000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU111: (Dual use goods) Goods 2A001c from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list."
3389188,[478] Export authorization (Dual use),8506501000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389709,[478] Export authorization (Dual use),8506503000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU182: (Dual use goods) Goods 3A002e from the dual use list."
3389189,[478] Export authorization (Dual use),8506509000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389190,[478] Export authorization (Dual use),8506808000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list. | DU647: (Dual use goods) Goods 3A102 from the dual use list."
3389191,[478] Export authorization (Dual use),8507500000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389192,[478] Export authorization (Dual use),8507600000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3389193,[478] Export authorization (Dual use),8507800000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU178: (Dual use goods) Goods 3A001e from the dual use list."
3541822,[478] Export authorization (Dual use),8508190000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU042: (Dual use goods) Goods 1B115 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU149: (Dual use goods) Goods 2B228 from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU295: (Dual use goods) Goods 7B003 from the dual use list. | DU298: (Dual use goods) Goods 7B103 from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU364: (Dual use goods) Goods 9B105 from the dual use list. | DU367: (Dual use goods) Goods 9B116 from the dual use list. | DU464: (Dual use goods) Goods 1B201a from the dual use list. | DU562: (Dual use goods) Goods 2B120 from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list. | DU600: (Dual use goods) Goods 8A002i from the dual use list. | DU606: (Dual use goods) Goods 8A002q from the dual use list. | DU609: (Dual use goods) Goods 9A006c from the dual use list. | DU612: (Dual use goods) Goods 9A006f from the dual use list. | DU624: (Dual use goods) Goods 9A115a from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3541823,[478] Export authorization (Dual use),8508600000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU042: (Dual use goods) Goods 1B115 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU149: (Dual use goods) Goods 2B228 from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU295: (Dual use goods) Goods 7B003 from the dual use list. | DU298: (Dual use goods) Goods 7B103 from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU364: (Dual use goods) Goods 9B105 from the dual use list. | DU367: (Dual use goods) Goods 9B116 from the dual use list. | DU464: (Dual use goods) Goods 1B201a from the dual use list. | DU562: (Dual use goods) Goods 2B120 from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list. | DU600: (Dual use goods) Goods 8A002i from the dual use list. | DU609: (Dual use goods) Goods 9A006c from the dual use list. | DU612: (Dual use goods) Goods 9A006f from the dual use list. | DU624: (Dual use goods) Goods 9A115a from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3541824,[478] Export authorization (Dual use),8508700000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU461: (Dual use goods) Goods 1B117 from the dual use list. | DU462: (Dual use goods) Goods 1B118 from the dual use list. | DU463: (Dual use goods) Goods 1B119 from the dual use list. | DU466: (Dual use goods) Goods 1B201c from the dual use list. | DU575: (Dual use goods) Goods 2B350b from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3389197,[478] Export authorization (Dual use),8514108000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU410: (Dual use goods) Goods 0B002a from the dual use list."
