SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3594734,[478] Export authorization (Dual use),8479901500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU013: (Dual use goods) Goods 0B005 from the dual use list. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU037: (Dual use goods) Goods 1B001d from the dual use list. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU042: (Dual use goods) Goods 1B115 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU140: (Dual use goods) Goods 2B116 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU232: (Dual use goods) Goods 5B001 from the dual use list. | DU278: (Dual use goods) Goods 7A002 from the dual use list. | DU285: (Dual use goods) Goods 7A102 from the dual use list. | DU315: (Dual use goods) Goods 8A002h from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU357: (Dual use goods) Goods 9B003 from the dual use list. | DU453: (Dual use goods) Goods 1B001a from the dual use list. | DU454: (Dual use goods) Goods 1B001b from the dual use list. | DU457: (Dual use goods) Goods 1B101a from the dual use list. | DU458: (Dual use goods) Goods 1B101b from the dual use list. | DU459: (Dual use goods) Goods 1B101d from the dual use list. | DU461: (Dual use goods) Goods 1B117 from the dual use list. | DU462: (Dual use goods) Goods 1B118 from the dual use list. | DU463: (Dual use goods) Goods 1B119 from the dual use list. | DU466: (Dual use goods) Goods 1B201c from the dual use list. | DU469: (Dual use goods) Goods 1B231a from the dual use list. | DU470: (Dual use goods) Goods 1B231b from the dual use list. | DU575: (Dual use goods) Goods 2B350b from the dual use list. | DU595: (Dual use goods) Goods 8A002b from the dual use list. | DU596: (Dual use goods) Goods 8A002c from the dual use list. | DU600: (Dual use goods) Goods 8A002i from the dual use list. | DU605: (Dual use goods) Goods 8A002p from the dual use list. | DU651: (Dual use goods) Goods 1A006a from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594735,[478] Export authorization (Dual use),8479902000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU462: (Dual use goods) Goods 1B118 from the dual use list. | DU463: (Dual use goods) Goods 1B119 from the dual use list. | DU651: (Dual use goods) Goods 1A006a from the dual use list."
3594736,[478] Export authorization (Dual use),8479907000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU013: (Dual use goods) Goods 0B005 from the dual use list. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU037: (Dual use goods) Goods 1B001d from the dual use list. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU042: (Dual use goods) Goods 1B115 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU140: (Dual use goods) Goods 2B116 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU232: (Dual use goods) Goods 5B001 from the dual use list. | DU278: (Dual use goods) Goods 7A002 from the dual use list. | DU285: (Dual use goods) Goods 7A102 from the dual use list. | DU315: (Dual use goods) Goods 8A002h from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU317: (Dual use goods) Goods 8A002o from the dual use list. | DU357: (Dual use goods) Goods 9B003 from the dual use list. | DU453: (Dual use goods) Goods 1B001a from the dual use list. | DU454: (Dual use goods) Goods 1B001b from the dual use list. | DU457: (Dual use goods) Goods 1B101a from the dual use list. | DU458: (Dual use goods) Goods 1B101b from the dual use list. | DU459: (Dual use goods) Goods 1B101d from the dual use list. | DU461: (Dual use goods) Goods 1B117 from the dual use list. | DU462: (Dual use goods) Goods 1B118 from the dual use list. | DU463: (Dual use goods) Goods 1B119 from the dual use list. | DU466: (Dual use goods) Goods 1B201c from the dual use list. | DU469: (Dual use goods) Goods 1B231a from the dual use list. | DU470: (Dual use goods) Goods 1B231b from the dual use list. | DU575: (Dual use goods) Goods 2B350b from the dual use list. | DU595: (Dual use goods) Goods 8A002b from the dual use list. | DU596: (Dual use goods) Goods 8A002c from the dual use list. | DU600: (Dual use goods) Goods 8A002i from the dual use list. | DU605: (Dual use goods) Goods 8A002p from the dual use list. | DU651: (Dual use goods) Goods 1A006a from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594846,[478] Export authorization (Dual use),8514302000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU410: (Dual use goods) Goods 0B002a from the dual use list. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU571: (Dual use goods) Goods 2B227a from the dual use list. | DU572: (Dual use goods) Goods 2B227b from the dual use list."
3594827,[478] Export authorization (Dual use),8514308000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU410: (Dual use goods) Goods 0B002a from the dual use list. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU571: (Dual use goods) Goods 2B227a from the dual use list. | DU572: (Dual use goods) Goods 2B227b from the dual use list. | DU579: (Dual use goods) Goods 2B350j from the dual use list."
3606715,[478] Export authorization (Dual use),8514903000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU569: (Dual use goods) Goods 2B226a from the dual use list. | DU570: (Dual use goods) Goods 2B226b from the dual use list. | DU571: (Dual use goods) Goods 2B227a from the dual use list. | DU572: (Dual use goods) Goods 2B227b from the dual use list. | DU573: (Dual use goods) Goods 2B227c from the dual use list."
3606716,[478] Export authorization (Dual use),8514907000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU569: (Dual use goods) Goods 2B226a from the dual use list. | DU570: (Dual use goods) Goods 2B226b from the dual use list. | DU571: (Dual use goods) Goods 2B227a from the dual use list. | DU572: (Dual use goods) Goods 2B227b from the dual use list. | DU573: (Dual use goods) Goods 2B227c from the dual use list. | DU712: (Dual use goods) Goods 2B227d from the dual use list. | DU713: (Dual use goods) Goods 2B227e from the dual use list."
3594887,[478] Export authorization (Dual use),8517700000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU281: (Dual use goods) Goods 7A005 from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU421: (Dual use goods) Goods 3A001c from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU443: (Dual use goods) Goods 5A001d from the dual use list. | DU665: (Dual use goods) Goods 5A001f from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594816,[478] Export authorization (Dual use),8523520000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594888,[478] Export authorization (Dual use),8529902000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU256: (Dual use goods) Goods 6A203 from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594889,[478] Export authorization (Dual use),8537109100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU140: (Dual use goods) Goods 2B116 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU436: (Dual use goods) Goods 4A003c from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU465: (Dual use goods) Goods 1B201b from the dual use list. | DU559: (Dual use goods) Goods 2B117 from the dual use list. | DU573: (Dual use goods) Goods 2B227c from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594890,[478] Export authorization (Dual use),8537109500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU140: (Dual use goods) Goods 2B116 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU186: (Dual use goods) Goods 3A225 from the dual use list. | DU246: (Dual use goods) Goods 6A004 from the dual use list. | DU404: (Dual use goods) Goods 0B001a from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU406: (Dual use goods) Goods 0B001e from the dual use list. | DU407: (Dual use goods) Goods 0B001f from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU436: (Dual use goods) Goods 4A003c from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU465: (Dual use goods) Goods 1B201b from the dual use list. | DU559: (Dual use goods) Goods 2B117 from the dual use list. | DU573: (Dual use goods) Goods 2B227c from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594891,[478] Export authorization (Dual use),8537109800,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU140: (Dual use goods) Goods 2B116 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU186: (Dual use goods) Goods 3A225 from the dual use list. | DU246: (Dual use goods) Goods 6A004 from the dual use list. | DU404: (Dual use goods) Goods 0B001a from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU406: (Dual use goods) Goods 0B001e from the dual use list. | DU407: (Dual use goods) Goods 0B001f from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU436: (Dual use goods) Goods 4A003c from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU465: (Dual use goods) Goods 1B201b from the dual use list. | DU559: (Dual use goods) Goods 2B117 from the dual use list. | DU573: (Dual use goods) Goods 2B227c from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594817,[478] Export authorization (Dual use),8542311100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU045: (Dual use goods) Goods 1B225 from the dual use list. | DU153: (Dual use goods) Goods 2B232 from the dual use list. | DU183: (Dual use goods) Goods 3A002g from the dual use list. | DU190: (Dual use goods) Goods 3A229 from the dual use list. | DU191: (Dual use goods) Goods 3A230 from the dual use list. | DU193: (Dual use goods) Goods 3A232 from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU233: (Dual use goods) Goods 5B002 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU427: (Dual use goods) Goods 3A101a from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU584: (Dual use goods) Goods 3A001a from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594818,[478] Export authorization (Dual use),8542311900,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU045: (Dual use goods) Goods 1B225 from the dual use list. | DU153: (Dual use goods) Goods 2B232 from the dual use list. | DU183: (Dual use goods) Goods 3A002g from the dual use list. | DU190: (Dual use goods) Goods 3A229 from the dual use list. | DU191: (Dual use goods) Goods 3A230 from the dual use list. | DU193: (Dual use goods) Goods 3A232 from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU233: (Dual use goods) Goods 5B002 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU427: (Dual use goods) Goods 3A101a from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU584: (Dual use goods) Goods 3A001a from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594819,[478] Export authorization (Dual use),8542321100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU045: (Dual use goods) Goods 1B225 from the dual use list. | DU153: (Dual use goods) Goods 2B232 from the dual use list. | DU183: (Dual use goods) Goods 3A002g from the dual use list. | DU190: (Dual use goods) Goods 3A229 from the dual use list. | DU191: (Dual use goods) Goods 3A230 from the dual use list. | DU193: (Dual use goods) Goods 3A232 from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU233: (Dual use goods) Goods 5B002 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU427: (Dual use goods) Goods 3A101a from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU584: (Dual use goods) Goods 3A001a from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594820,[478] Export authorization (Dual use),8542321900,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU045: (Dual use goods) Goods 1B225 from the dual use list. | DU153: (Dual use goods) Goods 2B232 from the dual use list. | DU183: (Dual use goods) Goods 3A002g from the dual use list. | DU190: (Dual use goods) Goods 3A229 from the dual use list. | DU191: (Dual use goods) Goods 3A230 from the dual use list. | DU193: (Dual use goods) Goods 3A232 from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU233: (Dual use goods) Goods 5B002 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU427: (Dual use goods) Goods 3A101a from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU584: (Dual use goods) Goods 3A001a from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594821,[478] Export authorization (Dual use),8542391100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU045: (Dual use goods) Goods 1B225 from the dual use list. | DU153: (Dual use goods) Goods 2B232 from the dual use list. | DU183: (Dual use goods) Goods 3A002g from the dual use list. | DU190: (Dual use goods) Goods 3A229 from the dual use list. | DU191: (Dual use goods) Goods 3A230 from the dual use list. | DU193: (Dual use goods) Goods 3A232 from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU231: (Dual use goods) Goods 5A101 from the dual use list. | DU233: (Dual use goods) Goods 5B002 from the dual use list. | DU244: (Dual use goods) Goods 6A003 from the dual use list. | DU251: (Dual use goods) Goods 6A008 from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU420: (Dual use goods) Goods 3A001b from the dual use list. | DU427: (Dual use goods) Goods 3A101a from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU584: (Dual use goods) Goods 3A001a from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
