SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3540127,[715] Export control - CITES,0210992100,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540128,[715] Export control - CITES,0210992900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540129,[715] Export control - CITES,0210993900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540130,[715] Export control - CITES,0210995100,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540131,[715] Export control - CITES,0210995900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540132,[715] Export control - CITES,0210997900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540133,[715] Export control - CITES,0210998500,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540134,[715] Export control - CITES,0210999000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540135,[715] Export control - CITES,0301110000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540136,[715] Export control - CITES,0301190000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540137,[715] Export control - CITES,0301920000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540138,[715] Export control - CITES,0301991700,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540139,[715] Export control - CITES,0301998500,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540140,[715] Export control - CITES,0302720000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540141,[715] Export control - CITES,0302740000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540142,[715] Export control - CITES,0302813000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540143,[715] Export control - CITES,0302818000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540144,[715] Export control - CITES,0302891000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540145,[715] Export control - CITES,0302899000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540146,[715] Export control - CITES,0302910000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540147,[715] Export control - CITES,0302920000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540148,[715] Export control - CITES,0302990000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540149,[715] Export control - CITES,0303240000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540150,[715] Export control - CITES,0303260000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540151,[715] Export control - CITES,0303599000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540152,[715] Export control - CITES,0303813000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540153,[715] Export control - CITES,0303819000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540154,[715] Export control - CITES,0303891000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540155,[715] Export control - CITES,0303899000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540156,[715] Export control - CITES,0303911000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540157,[715] Export control - CITES,0303919000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540158,[715] Export control - CITES,0303920000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540159,[715] Export control - CITES,0303990000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540160,[715] Export control - CITES,0304320000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540161,[715] Export control - CITES,0304390000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540162,[715] Export control - CITES,0304472000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540163,[715] Export control - CITES,0304479000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540164,[715] Export control - CITES,0304491000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540165,[715] Export control - CITES,0304499000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540166,[715] Export control - CITES,0304510000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540167,[715] Export control - CITES,0304562000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540168,[715] Export control - CITES,0304569000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540169,[715] Export control - CITES,0304591000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540170,[715] Export control - CITES,0304599000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540171,[715] Export control - CITES,0304620000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540172,[715] Export control - CITES,0304690000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540173,[715] Export control - CITES,0304881500,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540174,[715] Export control - CITES,0304881900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540175,[715] Export control - CITES,0304891000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540176,[715] Export control - CITES,0304899000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540177,[715] Export control - CITES,0304931000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540178,[715] Export control - CITES,0304939000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540179,[715] Export control - CITES,0304962000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540180,[715] Export control - CITES,0304969000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540181,[715] Export control - CITES,0304991000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540182,[715] Export control - CITES,0304992100,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540183,[715] Export control - CITES,0304999900,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540184,[715] Export control - CITES,0305100000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540185,[715] Export control - CITES,0305200000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540186,[715] Export control - CITES,0305310000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540187,[715] Export control - CITES,0305399000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540188,[715] Export control - CITES,0305441000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540189,[715] Export control - CITES,0305449000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540190,[715] Export control - CITES,0305498000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540191,[715] Export control - CITES,0305520000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540192,[715] Export control - CITES,0305598500,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540193,[715] Export control - CITES,0305640000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540194,[715] Export control - CITES,0305698000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540195,[715] Export control - CITES,0305710000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540196,[715] Export control - CITES,0305720000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540197,[715] Export control - CITES,0305790000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540198,[715] Export control - CITES,0307600000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540199,[715] Export control - CITES,0307710000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
