SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3137093,[725] Export control on ozone-depleting substances,8705000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137143,[725] Export control on ozone-depleting substances,8705000000,[4999] Other,01/01/2010,,,,
3137094,[725] Export control on ozone-depleting substances,8708000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137144,[725] Export control on ozone-depleting substances,8708000000,[4999] Other,01/01/2010,,,,
3137096,[725] Export control on ozone-depleting substances,8709000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137145,[725] Export control on ozone-depleting substances,8709000000,[4999] Other,01/01/2010,,,,
3136919,[725] Export control on ozone-depleting substances,8710000000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3200319,[725] Export control on ozone-depleting substances,8716000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200320,[725] Export control on ozone-depleting substances,8716000000,[4999] Other,01/01/2010,,,,
3200339,[725] Export control on ozone-depleting substances,8802000000,[4999] Other,01/01/2010,,,,
3200337,[725] Export control on ozone-depleting substances,8802000000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137147,[725] Export control on ozone-depleting substances,8901000000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137172,[725] Export control on ozone-depleting substances,8901000000,[4999] Other,01/01/2010,,,,
3137173,[725] Export control on ozone-depleting substances,8902000000,[4999] Other,01/01/2010,,,,
3137154,[725] Export control on ozone-depleting substances,8902000000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200396,[725] Export control on ozone-depleting substances,8903910000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200399,[725] Export control on ozone-depleting substances,8903910000,[4999] Other,01/01/2010,,,,
3200397,[725] Export control on ozone-depleting substances,8903920000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200400,[725] Export control on ozone-depleting substances,8903920000,[4999] Other,01/01/2010,,,,
3137175,[725] Export control on ozone-depleting substances,8904000000,[4999] Other,01/01/2010,,,,
3137156,[725] Export control on ozone-depleting substances,8904000000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200401,[725] Export control on ozone-depleting substances,8905000000,[4999] Other,01/01/2010,,,,
3200398,[725] Export control on ozone-depleting substances,8905000000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137157,[725] Export control on ozone-depleting substances,8906100000,"[4117] Goods with halons, excluding waste",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137176,[725] Export control on ozone-depleting substances,8906100000,[4999] Other,01/01/2010,,,,
3136948,[725] Export control on ozone-depleting substances,9880000000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
