measure_sid,measure_type_id,geographical_area_id,goods_nomenclature_item_id,validity_start_date,validity_end_date,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,ordernumber,additional_code_type_id,additional_code_id,additional_code_sid,reduction_indicator
5139973,103,1011,0207139100,13/04/2019,,1,M1900010,,,f,400,59225,,,,,
5139974,103,1011,0207139900,13/04/2019,,1,M1900010,,,f,400,59226,,,,,
5139977,103,1011,0207141000,13/04/2019,,1,M1900010,,,f,400,59229,,,,,
5139979,103,1011,0207142000,13/04/2019,,1,M1900010,,,f,400,59231,,,,,
5139980,103,1011,0207143000,13/04/2019,,1,M1900010,,,f,400,59232,,,,,
5139981,103,1011,0207144000,13/04/2019,,1,M1900010,,,f,400,59233,,,,,
5139982,103,1011,0207145000,13/04/2019,,1,M1900010,,,f,400,59234,,,,,
5139983,103,1011,0207146000,13/04/2019,,1,M1900010,,,f,400,59235,,,,,
5139984,103,1011,0207147000,13/04/2019,,1,M1900010,,,f,400,59236,,,,,
5139986,103,1011,0207149100,13/04/2019,,1,M1900010,,,f,400,59238,,,,,
5139987,103,1011,0207149900,13/04/2019,,1,M1900010,,,f,400,59239,,,,,
5139990,103,1011,0207241000,13/04/2019,,1,M1900010,,,f,400,59242,,,,,
5139991,103,1011,0207249000,13/04/2019,,1,M1900010,,,f,400,59243,,,,,
5139993,103,1011,0207251000,13/04/2019,,1,M1900010,,,f,400,59245,,,,,
5139994,103,1011,0207259000,13/04/2019,,1,M1900010,,,f,400,59246,,,,,
5139997,103,1011,0207261000,13/04/2019,,1,M1900010,,,f,400,59249,,,,,
5139999,103,1011,0207262000,13/04/2019,,1,M1900010,,,f,400,59251,,,,,
5140000,103,1011,0207263000,13/04/2019,,1,M1900010,,,f,400,59252,,,,,
5140001,103,1011,0207264000,13/04/2019,,1,M1900010,,,f,400,59253,,,,,
5140002,103,1011,0207265000,13/04/2019,,1,M1900010,,,f,400,59254,,,,,
5140004,103,1011,0207266000,13/04/2019,,1,M1900010,,,f,400,59256,,,,,
5140005,103,1011,0207267000,13/04/2019,,1,M1900010,,,f,400,59257,,,,,
5140006,103,1011,0207268000,13/04/2019,,1,M1900010,,,f,400,59258,,,,,
5140008,103,1011,0207269100,13/04/2019,,1,M1900010,,,f,400,59260,,,,,
5140009,103,1011,0207269900,13/04/2019,,1,M1900010,,,f,400,59261,,,,,
5140012,103,1011,0207271000,13/04/2019,,1,M1900010,,,f,400,59264,,,,,
5140014,103,1011,0207272000,13/04/2019,,1,M1900010,,,f,400,59266,,,,,
5140015,103,1011,0207273000,13/04/2019,,1,M1900010,,,f,400,59267,,,,,
5140016,103,1011,0207274000,13/04/2019,,1,M1900010,,,f,400,59268,,,,,
5140017,103,1011,0207275000,13/04/2019,,1,M1900010,,,f,400,59269,,,,,
5140019,103,1011,0207276000,13/04/2019,,1,M1900010,,,f,400,59271,,,,,
5140020,103,1011,0207277000,13/04/2019,,1,M1900010,,,f,400,59272,,,,,
5140021,103,1011,0207278000,13/04/2019,,1,M1900010,,,f,400,59273,,,,,
5140023,103,1011,0207279100,13/04/2019,,1,M1900010,,,f,400,59275,,,,,
5140024,103,1011,0207279900,13/04/2019,,1,M1900010,,,f,400,59276,,,,,
5140027,103,1011,0207412000,13/04/2019,,1,M1900010,,,f,400,94199,,,,,
5140028,103,1011,0207413000,13/04/2019,,1,M1900010,,,f,400,94200,,,,,
5140029,103,1011,0207418000,13/04/2019,,1,M1900010,,,f,400,94201,,,,,
5140031,103,1011,0207423000,13/04/2019,,1,M1900010,,,f,400,94203,,,,,
5140032,103,1011,0207428000,13/04/2019,,1,M1900010,,,f,400,94204,,,,,
5140033,103,1011,0207430000,13/04/2019,,1,M1900010,,,f,400,94205,,,,,
5140036,103,1011,0207441000,13/04/2019,,1,M1900010,,,f,400,94208,,,,,
5140038,103,1011,0207442100,13/04/2019,,1,M1900010,,,f,400,94210,,,,,
5140039,103,1011,0207443100,13/04/2019,,1,M1900010,,,f,400,94211,,,,,
5140040,103,1011,0207444100,13/04/2019,,1,M1900010,,,f,400,94212,,,,,
5140041,103,1011,0207445100,13/04/2019,,1,M1900010,,,f,400,94214,,,,,
5140042,103,1011,0207446100,13/04/2019,,1,M1900010,,,f,400,94215,,,,,
5140043,103,1011,0207447100,13/04/2019,,1,M1900010,,,f,400,94216,,,,,
5140044,103,1011,0207448100,13/04/2019,,1,M1900010,,,f,400,94217,,,,,
5140046,103,1011,0207449100,13/04/2019,,1,M1900010,,,f,400,94219,,,,,
5140047,103,1011,0207449900,13/04/2019,,1,M1900010,,,f,400,94220,,,,,
5140050,103,1011,0207451000,13/04/2019,,1,M1900010,,,f,400,94223,,,,,
5140052,103,1011,0207452100,13/04/2019,,1,M1900010,,,f,400,94225,,,,,
5140053,103,1011,0207453100,13/04/2019,,1,M1900010,,,f,400,94226,,,,,
5140054,103,1011,0207454100,13/04/2019,,1,M1900010,,,f,400,94227,,,,,
5140055,103,1011,0207455100,13/04/2019,,1,M1900010,,,f,400,94228,,,,,
5140056,103,1011,0207456100,13/04/2019,,1,M1900010,,,f,400,94229,,,,,
5140057,103,1011,0207457100,13/04/2019,,1,M1900010,,,f,400,94231,,,,,
5140058,103,1011,0207458100,13/04/2019,,1,M1900010,,,f,400,94230,,,,,
5140061,103,1011,0207459300,13/04/2019,,1,M1900010,,,f,400,94234,,,,,
5140062,103,1011,0207459500,13/04/2019,,1,M1900010,,,f,400,94235,,,,,
5140063,103,1011,0207459900,13/04/2019,,1,M1900010,,,f,400,94236,,,,,
5140066,103,1011,0207511000,13/04/2019,,1,M1900010,,,f,400,94239,,,,,
5140067,103,1011,0207519000,13/04/2019,,1,M1900010,,,f,400,94240,,,,,
5140069,103,1011,0207521000,13/04/2019,,1,M1900010,,,f,400,94242,,,,,
5140070,103,1011,0207529000,13/04/2019,,1,M1900010,,,f,400,94243,,,,,
5140071,103,1011,0207530000,13/04/2019,,1,M1900010,,,f,400,94244,,,,,
5140074,103,1011,0207541000,13/04/2019,,1,M1900010,,,f,400,94247,,,,,
5140076,103,1011,0207542100,13/04/2019,,1,M1900010,,,f,400,94249,,,,,
5140077,103,1011,0207543100,13/04/2019,,1,M1900010,,,f,400,94250,,,,,
5140078,103,1011,0207544100,13/04/2019,,1,M1900010,,,f,400,94251,,,,,
5140079,103,1011,0207545100,13/04/2019,,1,M1900010,,,f,400,94252,,,,,
5140080,103,1011,0207546100,13/04/2019,,1,M1900010,,,f,400,94253,,,,,
5140081,103,1011,0207547100,13/04/2019,,1,M1900010,,,f,400,94254,,,,,
5140082,103,1011,0207548100,13/04/2019,,1,M1900010,,,f,400,94255,,,,,
5140084,103,1011,0207549100,13/04/2019,,1,M1900010,,,f,400,94257,,,,,
5140085,103,1011,0207549900,13/04/2019,,1,M1900010,,,f,400,94258,,,,,
5140088,103,1011,0207551000,13/04/2019,,1,M1900010,,,f,400,94261,,,,,
5140090,103,1011,0207552100,13/04/2019,,1,M1900010,,,f,400,94263,,,,,
5140091,103,1011,0207553100,13/04/2019,,1,M1900010,,,f,400,94264,,,,,
5140092,103,1011,0207554100,13/04/2019,,1,M1900010,,,f,400,94265,,,,,
5140093,103,1011,0207555100,13/04/2019,,1,M1900010,,,f,400,94266,,,,,
5140094,103,1011,0207556100,13/04/2019,,1,M1900010,,,f,400,94267,,,,,
5140095,103,1011,0207557100,13/04/2019,,1,M1900010,,,f,400,94268,,,,,
5140096,103,1011,0207558100,13/04/2019,,1,M1900010,,,f,400,94269,,,,,
5140099,103,1011,0207559300,13/04/2019,,1,M1900010,,,f,400,94272,,,,,
5140100,103,1011,0207559500,13/04/2019,,1,M1900010,,,f,400,94273,,,,,
5140101,103,1011,0207559900,13/04/2019,,1,M1900010,,,f,400,94274,,,,,
5140104,103,1011,0207600510,13/04/2019,,1,M1900010,,,f,400,96177,,,,,
5140105,103,1011,0207600590,13/04/2019,,1,M1900010,,,f,400,96179,,,,,
5140108,103,1011,0207601000,13/04/2019,,1,M1900010,,,f,400,94279,,,,,
5140111,103,1011,0207602110,13/04/2019,,1,M1900010,,,f,400,98456,,,,,
5140112,103,1011,0207602190,13/04/2019,,1,M1900010,,,f,400,98457,,,,,
5140113,103,1011,0207603100,13/04/2019,,1,M1900010,,,f,400,94282,,,,,
5140114,103,1011,0207604100,13/04/2019,,1,M1900010,,,f,400,94283,,,,,
5140115,103,1011,0207605100,13/04/2019,,1,M1900010,,,f,400,94284,,,,,
5140116,103,1011,0207606100,13/04/2019,,1,M1900010,,,f,400,94285,,,,,
5140117,103,1011,0207608100,13/04/2019,,1,M1900010,,,f,400,94286,,,,,
5140120,103,1011,0207609110,13/04/2019,,1,M1900010,,,f,400,97775,,,,,
5140121,103,1011,0207609190,13/04/2019,,1,M1900010,,,f,400,97776,,,,,
5140122,103,1011,0207609900,13/04/2019,,1,M1900010,,,f,400,94289,,,,,
5140125,103,1011,0208101000,13/04/2019,,1,M1900010,,,f,400,89176,,,,,
5140126,103,1011,0208109000,13/04/2019,,1,M1900010,,,f,400,28273,,,,,
5140127,103,1011,0208300000,13/04/2019,,1,M1900010,,,f,400,72783,,,,,
5140129,103,1011,0208401000,13/04/2019,,1,M1900010,,,f,400,72785,,,,,
5140130,103,1011,0208402000,13/04/2019,,1,M1900010,,,f,400,94337,,,,,
5140131,103,1011,0208408000,13/04/2019,,1,M1900010,,,f,400,94338,,,,,
5140132,103,1011,0208500000,13/04/2019,,1,M1900010,,,f,400,72787,,,,,
5140133,103,1011,0208600000,13/04/2019,,1,M1900010,,,f,400,94339,,,,,
5140135,103,1011,0208901000,13/04/2019,,1,M1900010,,,f,400,28276,,,,,
5140136,103,1011,0208903000,13/04/2019,,1,M1900010,,,f,400,89177,,,,,
5140137,103,1011,0208906000,13/04/2019,,1,M1900010,,,f,400,59347,,,,,
5140138,103,1011,0208907000,13/04/2019,,1,M1900010,,,f,400,85314,,,,,
5140139,103,1011,0208909800,13/04/2019,,1,M1900010,,,f,400,94340,,,,,
5140143,103,1011,0209101100,13/04/2019,,1,M1900010,,,f,400,94343,,,,,
5140144,103,1011,0209101900,13/04/2019,,1,M1900010,,,f,400,94344,,,,,
5140145,103,1011,0209109000,13/04/2019,,1,M1900010,,,f,400,94345,,,,,
5140146,103,1011,0209900000,13/04/2019,,1,M1900010,,,f,400,94346,,,,,
5140152,103,1011,0210111100,13/04/2019,,1,M1900010,,,f,400,28300,,,,,
5140153,103,1011,0210111900,13/04/2019,,1,M1900010,,,f,400,28301,,,,,
5140155,103,1011,0210113100,13/04/2019,,1,M1900010,,,f,400,28303,,,,,
5140156,103,1011,0210113900,13/04/2019,,1,M1900010,,,f,400,28306,,,,,
5140157,103,1011,0210119000,13/04/2019,,1,M1900010,,,f,400,28307,,,,,
5140160,103,1011,0210121100,13/04/2019,,1,M1900010,,,f,400,28310,,,,,
5140161,103,1011,0210121900,13/04/2019,,1,M1900010,,,f,400,28311,,,,,
5140162,103,1011,0210129000,13/04/2019,,1,M1900010,,,f,400,28314,,,,,
5140166,103,1011,0210191000,13/04/2019,,1,M1900010,,,f,400,28318,,,,,
5140167,103,1011,0210192000,13/04/2019,,1,M1900010,,,f,400,28319,,,,,
5140168,103,1011,0210193000,13/04/2019,,1,M1900010,,,f,400,28320,,,,,
5140169,103,1011,0210194000,13/04/2019,,1,M1900010,,,f,400,28321,,,,,
5140171,103,1011,0210195010,13/04/2019,,1,M1900010,,,f,400,89414,,,,,
5140172,103,1011,0210195090,13/04/2019,,1,M1900010,,,f,400,89429,,,,,
5140174,103,1011,0210196000,13/04/2019,,1,M1900010,,,f,400,28326,,,,,
5140175,103,1011,0210197000,13/04/2019,,1,M1900010,,,f,400,28327,,,,,
5140178,103,1011,0210198110,13/04/2019,,1,M1900010,,,f,400,89434,,,,,
5140179,103,1011,0210198120,13/04/2019,,1,M1900010,,,f,400,89444,,,,,
5140180,103,1011,0210198190,13/04/2019,,1,M1900010,,,f,400,89454,,,,,
5140181,103,1011,0210198900,13/04/2019,,1,M1900010,,,f,400,28332,,,,,
5140182,103,1011,0210199000,13/04/2019,,1,M1900010,,,f,400,28333,,,,,
5140185,103,1011,0210201010,13/04/2019,,1,M1900010,,,f,400,103728,,,,,
5140186,103,1011,0210201090,13/04/2019,,1,M1900010,,,f,400,103127,,,,,
5140189,103,1011,0210209011,13/04/2019,,1,M1900010,,,f,400,104472,,,,,
5140190,103,1011,0210209015,13/04/2019,,1,M1900010,,,f,400,104473,,,,,
5140192,103,1011,0210209091,13/04/2019,,1,M1900010,,,f,400,103729,,,,,
5140193,103,1011,0210209099,13/04/2019,,1,M1900010,,,f,400,103130,,,,,
5140195,103,1011,0210910000,13/04/2019,,1,M1900010,,,f,400,72794,,,,,
5140197,103,1011,0210921000,13/04/2019,,1,M1900010,,,f,400,94347,,,,,
5140199,103,1011,0210929100,13/04/2019,,1,M1900010,,,f,400,94351,,,,,
5140200,103,1011,0210929200,13/04/2019,,1,M1900010,,,f,400,94350,,,,,
5140201,103,1011,0210929900,13/04/2019,,1,M1900010,,,f,400,94352,,,,,
5140202,103,1011,0210930000,13/04/2019,,1,M1900010,,,f,400,72796,,,,,
5140205,103,1011,0210991000,13/04/2019,,1,M1900010,,,f,400,72799,,,,,
5140207,103,1011,0210992100,13/04/2019,,1,M1900010,,,f,400,72801,,,,,
5140208,103,1011,0210992900,13/04/2019,,1,M1900010,,,f,400,72804,,,,,
5140209,103,1011,0210993100,13/04/2019,,1,M1900010,,,f,400,72807,,,,,
5140211,103,1011,0210993910,13/04/2019,,1,M1900010,,,f,400,88594,,,,,
5140212,103,1011,0210993990,13/04/2019,,1,M1900010,,,f,400,88595,,,,,
5140215,103,1011,0210994100,13/04/2019,,1,M1900010,,,f,400,72813,,,,,
5140216,103,1011,0210994900,13/04/2019,,1,M1900010,,,f,400,72814,,,,,
5140219,103,1011,0210995110,13/04/2019,,1,M1900010,,,f,400,103730,,,,,
5140220,103,1011,0210995190,13/04/2019,,1,M1900010,,,f,400,103132,,,,,
5140222,103,1011,0210995910,13/04/2019,,1,M1900010,,,f,400,103731,,,,,
5140223,103,1011,0210995990,13/04/2019,,1,M1900010,,,f,400,103134,,,,,
5140226,103,1011,0210997100,13/04/2019,,1,M1900010,,,f,400,72823,,,,,
5140227,103,1011,0210997900,13/04/2019,,1,M1900010,,,f,400,72824,,,,,
5140229,103,1011,0210998510,13/04/2019,,1,M1900010,,,f,400,94357,,,,,
5140230,103,1011,0210998590,13/04/2019,,1,M1900010,,,f,400,94358,,,,,
5140232,103,1011,0210999010,13/04/2019,,1,M1900010,,,f,400,90054,,,,,
5140233,103,1011,0210999090,13/04/2019,,1,M1900010,,,f,400,90080,,,,,
5140237,103,1011,0301110000,13/04/2019,,1,M1900010,,,f,400,93789,,,,,
5140238,103,1011,0301190000,13/04/2019,,1,M1900010,,,f,400,93790,,,,,
5140241,103,1011,0301911000,13/04/2019,,1,M1900010,,,f,400,63001,,,,,
5140244,103,1011,0301919011,13/04/2019,,1,M1900010,,,f,400,98887,,,,,
5140245,103,1011,0301919019,13/04/2019,,1,M1900010,,,f,400,98900,,,,,
5140246,103,1011,0301919090,13/04/2019,,1,M1900010,,,f,400,60966,,,,,
5140248,103,1011,0301921000,13/04/2019,,1,M1900010,,,f,400,93791,,,,,
5140249,103,1011,0301923000,13/04/2019,,1,M1900010,,,f,400,93792,,,,,
5140250,103,1011,0301929000,13/04/2019,,1,M1900010,,,f,400,93793,,,,,
5140251,103,1011,0301930000,13/04/2019,,1,M1900010,,,f,400,28385,,,,,
5140253,103,1011,0301941000,13/04/2019,,1,M1900010,,,f,400,93794,,,,,
5140254,103,1011,0301949000,13/04/2019,,1,M1900010,,,f,400,93795,,,,,
5140255,103,1011,0301950000,13/04/2019,,1,M1900010,,,f,400,85316,,,,,
5140259,103,1011,0301991140,13/04/2019,,1,M1900010,,,f,400,80994,,,,,
5140260,103,1011,0301991180,13/04/2019,,1,M1900010,,,f,400,80996,,,,,
5140261,103,1011,0301991700,13/04/2019,,1,M1900010,,,f,400,100567,,,,,
5140263,103,1011,0301998510,13/04/2019,,1,M1900010,,,f,400,93922,,,,,
5140264,103,1011,0301998522,13/04/2019,,1,M1900010,,,f,400,93923,,,,,
5140265,103,1011,0301998530,13/04/2019,,1,M1900010,,,f,400,93924,,,,,
5140266,103,1011,0301998540,13/04/2019,,1,M1900010,,,f,400,93925,,,,,
5140267,103,1011,0301998550,13/04/2019,,1,M1900010,,,f,400,93926,,,,,
5140268,103,1011,0301998560,13/04/2019,,1,M1900010,,,f,400,93927,,,,,
5140269,103,1011,0301998570,13/04/2019,,1,M1900010,,,f,400,93928,,,,,
5140270,103,1011,0301998575,13/04/2019,,1,M1900010,,,f,400,93929,,,,,
5140271,103,1011,0301998580,13/04/2019,,1,M1900010,,,f,400,93930,,,,,
5140272,103,1011,0301998590,13/04/2019,,1,M1900010,,,f,400,93931,,,,,
5140276,103,1011,0302111000,13/04/2019,,1,M1900010,,,f,400,63002,,,,,
5140277,103,1011,0302112000,13/04/2019,,1,M1900010,,,f,400,76064,,,,,
5140280,103,1011,0302118011,13/04/2019,,1,M1900010,,,f,400,98889,,,,,
5140281,103,1011,0302118019,13/04/2019,,1,M1900010,,,f,400,98901,,,,,
5140282,103,1011,0302118090,13/04/2019,,1,M1900010,,,f,400,76145,,,,,
5140283,103,1011,0302130000,13/04/2019,,1,M1900010,,,f,400,93949,,,,,
5140285,103,1011,0302140010,13/04/2019,,1,M1900010,,,f,400,93951,,,,,
5140286,103,1011,0302140090,13/04/2019,,1,M1900010,,,f,400,93952,,,,,
5140287,103,1011,0302190000,13/04/2019,,1,M1900010,,,f,400,28415,,,,,
5140290,103,1011,0302211000,13/04/2019,,1,M1900010,,,f,400,28418,,,,,
5140291,103,1011,0302213000,13/04/2019,,1,M1900010,,,f,400,28421,,,,,
5140292,103,1011,0302219000,13/04/2019,,1,M1900010,,,f,400,28422,,,,,
5140293,103,1011,0302220000,13/04/2019,,1,M1900010,,,f,400,28423,,,,,
5140294,103,1011,0302230000,13/04/2019,,1,M1900010,,,f,400,28426,,,,,
5140295,103,1011,0302240000,13/04/2019,,1,M1900010,,,f,400,93953,,,,,
5140297,103,1011,0302291000,13/04/2019,,1,M1900010,,,f,400,28430,,,,,
5140298,103,1011,0302298000,13/04/2019,,1,M1900010,,,f,400,93954,,,,,
5140301,105,1011,0302311000,13/04/2019,,1,M1900010,,,f,400,28434,,,,,
5140302,103,1011,0302319000,13/04/2019,,1,M1900010,,,f,400,28435,,,,,
5140304,105,1011,0302321000,13/04/2019,,1,M1900010,,,f,400,28437,,,,,
5140305,103,1011,0302329000,13/04/2019,,1,M1900010,,,f,400,28438,,,,,
5140307,105,1011,0302331000,13/04/2019,,1,M1900010,,,f,400,28440,,,,,
5140308,103,1011,0302339000,13/04/2019,,1,M1900010,,,f,400,28441,,,,,
5140310,105,1011,0302341000,13/04/2019,,1,M1900010,,,f,400,72830,,,,,
5140311,103,1011,0302349000,13/04/2019,,1,M1900010,,,f,400,72831,,,,,
5140314,105,1011,0302351100,13/04/2019,,1,M1900010,,,f,400,93978,,,,,
5140315,103,1011,0302351900,13/04/2019,,1,M1900010,,,f,400,93979,,,,,
5140317,105,1011,0302359100,13/04/2019,,1,M1900010,,,f,400,93981,,,,,
5140318,103,1011,0302359900,13/04/2019,,1,M1900010,,,f,400,93982,,,,,
5140320,105,1011,0302361000,13/04/2019,,1,M1900010,,,f,400,74370,,,,,
5140321,103,1011,0302369000,13/04/2019,,1,M1900010,,,f,400,72837,,,,,
5140323,105,1011,0302392000,13/04/2019,,1,M1900010,,,f,400,93983,,,,,
5140324,103,1011,0302398000,13/04/2019,,1,M1900010,,,f,400,93984,,,,,
5140327,103,1011,0302410010,13/04/2019,,1,M1900010,,,f,400,93999,,,,,
5140328,103,1011,0302410090,13/04/2019,,1,M1900010,,,f,400,94000,,,,,
5140329,103,1011,0302420000,13/04/2019,,1,M1900010,,,f,400,93987,,,,,
5140331,103,1011,0302431000,13/04/2019,,1,M1900010,,,f,400,93989,,,,,
5140332,103,1011,0302433000,13/04/2019,,1,M1900010,,,f,400,93990,,,,,
5140333,103,1011,0302439000,13/04/2019,,1,M1900010,,,f,400,93991,,,,,
5140335,103,1011,0302440010,13/04/2019,,1,M1900010,,,f,400,94036,,,,,
5140336,103,1011,0302440090,13/04/2019,,1,M1900010,,,f,400,94037,,,,,
5140338,103,1011,0302451000,13/04/2019,,1,M1900010,,,f,400,93994,,,,,
5140339,103,1011,0302453000,13/04/2019,,1,M1900010,,,f,400,93995,,,,,
5140341,103,1011,0302459010,13/04/2019,,1,M1900010,,,f,400,95674,,,,,
5140342,103,1011,0302459090,13/04/2019,,1,M1900010,,,f,400,95678,,,,,
5140343,103,1011,0302460000,13/04/2019,,1,M1900010,,,f,400,93997,,,,,
5140344,103,1011,0302470000,13/04/2019,,1,M1900010,,,f,400,93998,,,,,
5140347,105,1011,0302491100,13/04/2019,,1,M1900010,,,f,400,100569,,,,,
5140348,103,1011,0302491900,13/04/2019,,1,M1900010,,,f,400,100570,,,,,
5140349,103,1011,0302499000,13/04/2019,,1,M1900010,,,f,400,100572,,,,,
5140353,103,1011,0302511020,13/04/2019,,1,M1900010,,,f,400,94526,,,,,
5140354,103,1011,0302511080,13/04/2019,,1,M1900010,,,f,400,94527,,,,,
5140356,103,1011,0302519010,13/04/2019,,1,M1900010,,,f,400,94528,,,,,
5140357,103,1011,0302519090,13/04/2019,,1,M1900010,,,f,400,94529,,,,,
5140359,103,1011,0302520010,13/04/2019,,1,M1900010,,,f,400,99801,,,,,
5140360,103,1011,0302520090,13/04/2019,,1,M1900010,,,f,400,99800,,,,,
5140361,103,1011,0302530000,13/04/2019,,1,M1900010,,,f,400,94544,,,,,
5140364,103,1011,0302541100,13/04/2019,,1,M1900010,,,f,400,94559,,,,,
5140365,103,1011,0302541500,13/04/2019,,1,M1900010,,,f,400,94560,,,,,
5140367,103,1011,0302541910,13/04/2019,,1,M1900010,,,f,400,94562,,,,,
5140368,103,1011,0302541920,13/04/2019,,1,M1900010,,,f,400,94563,,,,,
5140369,103,1011,0302541990,13/04/2019,,1,M1900010,,,f,400,94564,,,,,
5140370,103,1011,0302549000,13/04/2019,,1,M1900010,,,f,400,94565,,,,,
5140371,103,1011,0302550000,13/04/2019,,1,M1900010,,,f,400,94592,,,,,
5140373,103,1011,0302560010,13/04/2019,,1,M1900010,,,f,400,94613,,,,,
5140374,103,1011,0302560020,13/04/2019,,1,M1900010,,,f,400,94614,,,,,
5140377,103,1011,0302591010,13/04/2019,,1,M1900010,,,f,400,94621,,,,,
5140378,103,1011,0302591090,13/04/2019,,1,M1900010,,,f,400,94622,,,,,
5140379,103,1011,0302592000,13/04/2019,,1,M1900010,,,f,400,94617,,,,,
5140380,103,1011,0302593000,13/04/2019,,1,M1900010,,,f,400,94618,,,,,
5140381,103,1011,0302594000,13/04/2019,,1,M1900010,,,f,400,94619,,,,,
5140382,103,1011,0302599000,13/04/2019,,1,M1900010,,,f,400,94620,,,,,
5140384,103,1011,0302710000,13/04/2019,,1,M1900010,,,f,400,95156,,,,,
5140385,103,1011,0302720000,13/04/2019,,1,M1900010,,,f,400,95157,,,,,
5140386,103,1011,0302730000,13/04/2019,,1,M1900010,,,f,400,95158,,,,,
5140387,103,1011,0302740000,13/04/2019,,1,M1900010,,,f,400,95159,,,,,
5140388,103,1011,0302790000,13/04/2019,,1,M1900010,,,f,400,95160,,,,,
5140391,103,1011,0302811500,13/04/2019,,1,M1900010,,,f,400,100573,,,,,
5140392,103,1011,0302813000,13/04/2019,,1,M1900010,,,f,400,95165,,,,,
5140393,103,1011,0302814000,13/04/2019,,1,M1900010,,,f,400,100574,,,,,
5140394,103,1011,0302818000,13/04/2019,,1,M1900010,,,f,400,100575,,,,,
5140395,103,1011,0302820000,13/04/2019,,1,M1900010,,,f,400,95168,,,,,
5140396,103,1011,0302830000,13/04/2019,,1,M1900010,,,f,400,95167,,,,,
5140398,103,1011,0302841000,13/04/2019,,1,M1900010,,,f,400,95170,,,,,
5140399,103,1011,0302849000,13/04/2019,,1,M1900010,,,f,400,95171,,,,,
5140401,103,1011,0302851000,13/04/2019,,1,M1900010,,,f,400,95187,,,,,
5140402,103,1011,0302853000,13/04/2019,,1,M1900010,,,f,400,95188,,,,,
5140403,103,1011,0302859000,13/04/2019,,1,M1900010,,,f,400,95189,,,,,
5140405,103,1011,0302891000,13/04/2019,,1,M1900010,,,f,400,95234,,,,,
5140408,105,1011,0302892100,13/04/2019,,1,M1900010,,,f,400,95237,,,,,
5140409,103,1011,0302892900,13/04/2019,,1,M1900010,,,f,400,95238,,,,,
5140411,103,1011,0302893100,13/04/2019,,1,M1900010,,,f,400,95240,,,,,
5140413,103,1011,0302893910,13/04/2019,,1,M1900010,,,f,400,95242,,,,,
5140414,103,1011,0302893990,13/04/2019,,1,M1900010,,,f,400,95243,,,,,
5140415,103,1011,0302894000,13/04/2019,,1,M1900010,,,f,400,95274,,,,,
5140416,103,1011,0302895000,13/04/2019,,1,M1900010,,,f,400,95277,,,,,
5140417,103,1011,0302896000,13/04/2019,,1,M1900010,,,f,400,95278,,,,,
5140419,103,1011,0302899030,13/04/2019,,1,M1900010,,,f,400,95666,,,,,
5140420,103,1011,0302899040,13/04/2019,,1,M1900010,,,f,400,95669,,,,,
5140421,103,1011,0302899080,13/04/2019,,1,M1900010,,,f,400,95680,,,,,
5140422,103,1011,0302899090,13/04/2019,,1,M1900010,,,f,400,95693,,,,,
5140425,103,1011,0302910010,13/04/2019,,1,M1900010,,,f,400,100577,,,,,
5140426,103,1011,0302910030,13/04/2019,,1,M1900010,,,f,400,100578,,,,,
5140427,103,1011,0302910040,13/04/2019,,1,M1900010,,,f,400,100579,,,,,
5140428,103,1011,0302910050,13/04/2019,,1,M1900010,,,f,400,100580,,,,,
5140430,103,1011,0302910095,13/04/2019,,1,M1900010,,,f,400,100582,,,,,
5140431,103,1011,0302910097,13/04/2019,,1,M1900010,,,f,400,100583,,,,,
5140433,103,1011,0302920010,13/04/2019,,1,M1900010,,,f,400,101049,,,,,
5140434,103,1011,0302920020,13/04/2019,,1,M1900010,,,f,400,101050,,,,,
5140435,103,1011,0302920090,13/04/2019,,1,M1900010,,,f,400,101051,,,,,
5140438,103,1011,0302990011,13/04/2019,,1,M1900010,,,f,400,102908,,,,,
5140439,103,1011,0302990019,13/04/2019,,1,M1900010,,,f,400,102909,,,,,
5140440,103,1011,0302990020,13/04/2019,,1,M1900010,,,f,400,102852,,,,,
5140441,103,1011,0302990030,13/04/2019,,1,M1900010,,,f,400,102853,,,,,
5140442,103,1011,0302990040,13/04/2019,,1,M1900010,,,f,400,102854,,,,,
5140443,103,1011,0302990045,13/04/2019,,1,M1900010,,,f,400,102963,,,,,
5140444,103,1011,0302990050,13/04/2019,,1,M1900010,,,f,400,102855,,,,,
5140445,103,1011,0302990055,13/04/2019,,1,M1900010,,,f,400,103025,,,,,
5140446,103,1011,0302990060,13/04/2019,,1,M1900010,,,f,400,102856,,,,,
5140447,103,1011,0302990065,13/04/2019,,1,M1900010,,,f,400,103023,,,,,
